Estudio	Ensayo	chi2	L	P	Inh	Trest	Trelative	C_h	Tipo_red
Chi30_zscore_L20	676	96.0438	24	0.08841582453343266	0.4536443277504815	0.41871867771756666	0.6758473998131953	0.8622922133763142	2
Chi30_zscore_L20	677	94.4110	24	0.09247348544771491	0.44457574626279367	0.39729978667638904	0.6042453054105031	0.8597235308652468	2
Chi30_zscore_L20	678	106.9498	24	0.08953690801632173	0.44793983336235216	0.3763387834328185	0.5729472737793673	0.8580325535633848	2
Chi30_zscore_L20	679	90.8810	24	0.08687267406246764	0.4589264795693153	0.36894665245932734	0.5847608763832475	0.8602101597953414	2
Chi30_zscore_L20	680	171.5551	24	0.0949206567095896	0.4582661684917368	0.4108171772422064	0.6365123721907007	0.8629242547245227	2
Chi30_zscore_L20	681	175.1014	24	0.08621803422737562	0.42438910562885845	0.35662156048141824	0.5727510226068981	0.8687002672848262	2
Chi30_zscore_L20	682	166.7164	24	0.10719068230257081	0.43196339542221107	0.3711321914107053	0.6146019084374339	0.8509022145614143	2
Chi30_zscore_L20	683	92.7813	24	0.08149336373877239	0.46516460496963213	0.3656889434702076	0.5928195037330164	0.8775285530734278	2
Chi30_zscore_L20	684	101.5856	24	0.08358079090369112	0.45571809027953164	0.4131987426218528	0.6334749740379698	0.8766647180981368	2
Chi30_zscore_L20	685	133.0406	24	0.07784965075358526	0.45752130273333813	0.38989119358138885	0.6130483609657462	0.8829741410692518	2
Chi30_zscore_L20	686	82.7120	24	0.08759211091269653	0.45012708920718586	0.5277170203965118	0.7890001143563271	0.8577984368773639	2
Chi30_zscore_L20	687	78.3338	24	0.0876383034626561	0.44379954159222124	0.5839089242505815	0.883545318979098	0.8611812848599089	2
Chi30_zscore_L20	688	155.9653	24	0.10989192942430567	0.43420269459158767	0.6540398088056659	0.9667805110117049	0.8264056021404587	2
Chi30_zscore_L20	689	92.4984	24	0.06237173737437632	0.434335787394259	0.5998114368272573	0.872740738604028	0.8597642676143502	2
Chi30_zscore_L20	690	226.1683	24	0.05581646193943598	0.42136547413906744	0.5851460849699804	0.9079029526773343	0.8555993535768104	2
Chi30_zscore_L20	691	142.4274	24	0.07130813694126512	0.4345057135506502	0.6826657790193404	0.9579258894187166	0.8535027405782374	2
Chi30_zscore_L20	692	92.5467	24	0.09333812460430094	0.44597046963742115	0.42137212581472566	0.6580898508692336	0.8697432052265164	2
Chi30_zscore_L20	693	71.1879	24	0.09967702621028061	0.41597585856566777	0.524336463104071	0.8120301000984276	0.8400146481913827	2
Chi30_zscore_L20	694	149.9558	24	0.11320079646245068	0.40604813362329817	0.6613912651704154	0.9091731595200435	0.8323818338960932	2
Chi30_zscore_L20	695	100.4441	24	0.09239922948651655	0.4178029205524789	0.5352752230750912	0.8095145926713488	0.8820179032153966	2
Chi30_zscore_L20	696	104.8326	24	0.1006346184775938	0.39227679855460196	0.38011095421743524	0.5743094614862029	0.843892686226438	2
Chi30_zscore_L20	697	83.4299	24	0.06875632444065755	0.4245251630998495	0.7193679463939501	0.9905709294969278	0.8658422583782632	2
Chi30_zscore_L20	698	92.9817	24	0.06913887415159344	0.4200346843707736	0.7259357060523806	1.0060116331356737	0.8672848269904703	2
Chi30_zscore_L20	699	126.0116	24	0.06226858539434698	0.4224597109083433	0.7820214013367727	1.2275125375466955	0.8609796900846048	2
Chi30_zscore_L20	700	110.0095	24	0.06940696995531716	0.41745749984854535	0.712201345697274	1.0010201769618263	0.8724277181575576	2
Chi30_zscore_L20	701	86.5488	24	0.05748907783868606	0.4346003237321858	0.5743648839940406	0.8565819526762221	0.842640482668028	2
Chi30_zscore_L20	702	46.3981	24	0.05924815413111471	0.43248016141314843	0.6479670585200661	0.9369670954554472	0.8214205599204939	2
Chi30_zscore_L20	703	197.5956	24	0.07050549669695301	0.40614134921175427	0.7535283906330801	1.2569705556878223	0.8260922848171635	2
Chi30_zscore_L20	704	205.5974	24	0.04699334146105729	0.4231302392566707	0.9962733639608155	1.3324269261953225	0.8428183554858318	2
Chi30_zscore_L20	705	170.4810	24	0.05799299489284108	0.36245853238481757	0.5435936890524891	0.8093267323332589	0.8806907044232077	2
Chi30_zscore_L20	706	175.9488	24	0.080868803189336	0.3946761567707854	0.7677802319227036	1.1296195362213526	0.8106641370988643	2
Chi30_zscore_L20	707	198.4497	24	0.11515369238770323	0.4374021671001385	0.549885134856872	0.861527201667874	0.8400604111349135	2
Chi30_zscore_L20	708	4097.7891	24	0.05969777151120495	0.4158044127370381	0.9824572806069547	1.4776684835924656	0.8903804501494225	2
Chi30_zscore_L20	709	215.8593	24	0.0987656919323743	0.3876489886102556	0.7373919271884758	1.0439672072038926	0.8688673336243768	2
Chi30_zscore_L20	710	86.8347	24	0.08070338686471212	0.4325633901484232	0.5049542788871564	0.8006512436852867	0.8243468854667809	2
Chi30_zscore_L20	711	126.7928	24	0.04896970245438979	0.4266092734685787	0.7725952433167049	1.1050726613941901	0.817536907515901	2
Chi30_zscore_L20	712	29833.2645	24	0.07512322991723207	0.4059533734177115	1.0154269041526653	1.3193575562924107	0.8454472311627043	2
Chi30_zscore_L20	713	92.4011	24	0.10998977400197148	0.36102052811535473	0.5537457356460233	0.8632858966525475	0.8316924412901475	2
Chi30_zscore_L20	714	115.7462	24	0.11348206743925153	0.3481270828341256	0.3751008480311958	0.6147440084695308	0.8175990244008133	2
Chi30_zscore_L20	715	134.3590	24	0.12339126945028067	0.37732265887859534	0.506476328585912	0.8109756673178319	0.833110367164719	2
Chi30_zscore_L20	716	146.5079	24	0.10782146763983426	0.3611033188285487	0.6016519473585553	0.9165943669907545	0.8546800056537099	2
Chi30_zscore_L20	717	121.6232	24	0.09228338014918233	0.3871741167779864	0.3869347861186479	0.6119450980225234	0.8331835494202285	2
Chi30_zscore_L20	718	68.6224	24	0.08489064979619716	0.36515180625783894	0.304330633219111	0.5121094898906282	0.8751041682681512	2
Chi30_zscore_L20	719	104.3631	24	0.12459190472895208	0.34828677897043986	0.5856372991621975	0.8969304907836488	0.8473404353230065	2
Chi30_zscore_L20	720	104.5532	24	0.0451667980292489	0.3804973735288658	0.8861007607222734	1.2234463227425016	0.820926164956157	2
Chi30_zscore_L20	721	107.5185	24	0.11090453984338497	0.36324509295167723	0.2927478288614596	0.5112081019024063	0.8864465279191157	2
Chi30_zscore_L20	722	94.1566	24	0.07812388688839249	0.39589101131461807	0.6175173653836002	0.956986844098224	0.8585418284182237	2
Chi30_zscore_L20	723	188.2280	24	0.056584964253837515	0.3695157841989936	0.9202323614862908	1.2116811862027956	0.8025336204985998	2
Chi30_zscore_L20	724	35.5214	24	0.1000414157373511	0.3336137947225014	0.30272829666224566	0.4868577762918292	0.896563640932015	2
Chi30_zscore_L20	725	122.5437	24	0.12314007779145458	0.34449125554897814	0.7314697570842295	1.0563854721170534	0.8981092665235968	2
Chi30_zscore_L20	726	239.6459	24	0.0017185741224642337	0.3549175357756542	0.2998471291551736	0.5066270756099511	0.8943326586365882	2
Chi30_zscore_L20	728	92.2348	24	0.07455932578030586	0.3288088334451702	0.5679052450399799	0.8438390150290654	0.8711491313006661	2
Chi30_zscore_L20	729	160.5558	24	0.13306787758446048	0.3344325285658466	0.305833762653817	0.5098794937445312	0.9001436880643936	2
Chi30_zscore_L20	730	67.6517	24	0.08354042107014821	0.3485598034069694	0.5323987921796957	0.7972252085227408	0.8777493942865927	2
Chi30_zscore_L20	731	175.4844	24	0.08258428830989822	0.32152314212655736	0.3031091894533937	0.522241630706439	0.8771038541691669	2
Chi30_zscore_L20	732	110.6516	24	0.10560633820910577	0.33392063687098933	0.4793824375196814	0.7726235281885024	0.8138960548252788	2
Chi30_zscore_L20	733	129.2001	24	0.07978166566442506	0.32825928404196025	0.5610726122528337	0.8327234487934212	0.8469669308689959	2
Chi30_zscore_L20	734	84.3128	24	0.04735358543379055	0.3647492888214924	0.2404807820022664	0.5458220912976202	0.8906725663365944	2
Chi30_zscore_L20	735	364.0679	24	0.03692858234630042	0.3444307441514982	0.21353148032460778	0.4639624818215767	0.8926232044785076	2
Chi30_zscore_L20	736	67.4511	24	0.056588336845720066	0.3643650648832319	0.19888665117454324	0.45480437653753586	0.8752010455780354	2
Chi30_zscore_L20	737	71.4810	24	0.05597796684921185	0.37411816904069206	0.21634648359434694	0.43054696004089255	0.9067785881322066	2
Chi30_zscore_L20	738	71.1390	24	0.047547347744810134	0.3666345549969278	0.20508592172479495	0.4236830513345614	0.8917921711112807	2
Chi30_zscore_L20	739	136.6844	24	0.03963966174389788	0.36469174962251766	0.1555702267403244	0.41288793384422007	0.9005654535359613	2
Chi30_zscore_L20	740	168.7024	24	0.05478076183273035	0.3625339860982211	0.19319473324903336	0.41383178579150454	0.9057760284917096	2
Chi30_zscore_L20	741	102.6336	25	0.028356114663531908	0.37710147768159497	0.23426271064084886	0.43797903751579365	0.8878215964311007	2
Chi30_zscore_L20	742	148.4842	24	0.05022239498220467	0.3410292650730045	0.2193554239523553	0.4224229993811114	0.8789358470527546	2
Chi30_zscore_L20	743	89.2221	24	0.060729094390912224	0.3787573069028794	0.19762231390262136	0.4000829223783638	0.9084794975153927	2
Chi30_zscore_L20	744	99.7503	24	0.0022798657591478547	0.35263647176645224	0.1269746747228397	0.27518648419930924	0.9097498103273383	2
Chi30_zscore_L20	745	529.3415	24	0.026167458964761116	0.37503268997798417	0.07106860422029626	0.24029197485921658	0.8832323217424508	2
Chi30_zscore_L20	746	135.7609	24	0.051222223688233516	0.3550141055171046	0.26075254191038616	0.4526627889276165	0.8733452570637279	2
Chi30_zscore_L20	747	79.7600	24	0.059761220938387614	0.37906500335892934	0.30952488226631736	0.5363264244056322	0.9071144838848966	2
Chi30_zscore_L20	748	481.6766	24	0.023152730822578238	0.381760430988616	0.3024574493433625	0.5349513762575119	0.888714487439195	2
Chi30_zscore_L20	749	73.4177	25	0.06587363135827849	0.3431921742396912	0.384702305467316	0.6883034231972611	0.8556349094049829	2
Chi30_zscore_L20	750	35.7090	25	0.04162621462513721	0.34694299088208236	0.3210919246569885	0.5302044779107025	0.8528738294833926	2
Chi30_zscore_L20	751	1739.9446	25	0.043222149574811825	0.3494605274674424	0.004068783928770359	0.044566178969672465	0.8544725236413271	2
Chi30_zscore_L20	752	127.4976	25	0.06553829694722685	0.32849168606892526	0.3102260546039845	0.5459980884311453	0.8433134496070548	2
Chi30_zscore_L20	753	61.2064	25	0.045895482097126364	0.3137429123722813	0.19624682126670945	0.3767882395104649	0.866089521094241	2
Chi30_zscore_L20	754	105.2729	25	0.011185214323472518	0.32632669746844334	0.01442318906083867	0.12085729185313082	0.8688530901150409	2
Chi30_zscore_L20	755	157.2231	25	0.03155553199306939	0.31045052658051336	0.19667152473881327	0.38887988294394954	0.8640869348290879	2
Chi30_zscore_L20	756	179.1987	25	0.04525395476804395	0.31825841626915047	0.2840874175149999	0.4960724401565385	0.853175948353059	2
Chi30_zscore_L20	757	77.1036	25	0.0263173896003199	0.3392311181208985	0.17544228297648637	0.5031310619639949	0.8793511705568725	2
Chi30_zscore_L20	758	96.2710	25	0.02346723666651733	0.3497929144446822	0.15840330388494056	0.29808636966311153	0.8795736364800575	2
Chi30_zscore_L20	759	310.9810	25	0.00526000050816245	0.33769823188682324	0.1390611497453188	0.3058000695429907	0.8821224459728054	2
Chi30_zscore_L20	760	133.6035	25	0.03705954927704079	0.31211539318641796	0.31308422549942005	0.5336831443268577	0.9080767395710858	2
Chi30_zscore_L20	761	138.3321	25	0.06343806725063564	0.3370113957956548	0.32523817063499294	0.6031992995134319	0.8739294391611679	2
Chi30_zscore_L20	762	2168.1222	25	0.02497884802349894	0.3641035313742117	0.022686966679746845	0.05057528415066548	0.8918316420508606	2
Chi30_zscore_L20	763	86.0745	25	0.0467642749132821	0.3447837522218326	0.0275071658907928	0.23674403497781688	0.8630198639548516	2
Chi30_zscore_L20	764	85.5210	25	0.0670507535030802	0.3670770342895904	0.311741182517851	0.5358061024142321	0.8854606195249444	2
Chi30_zscore_L20	765	123.3171	25	0.07156499012303753	0.3525349437134848	0.3719300867390943	0.6433963793730089	0.9074985221257108	2
Chi30_zscore_L20	766	1365.1160	25	0.0015630700104720396	0.3362573933567764	0.22653607629325292	0.452129602239066	0.8580297291543894	2
Chi30_zscore_L20	767	62.4519	25	0.04856779029169726	0.31807494005212145	0.1745226854071546	0.380904199515688	0.9073149304057827	2
Chi30_zscore_L20	768	38.2919	25	0.026268517040259245	0.3112868746342744	0.03187925888169457	0.19075413660722326	0.908679689937945	2
Chi30_zscore_L20	769	285.6843	25	0.041428824005751784	0.31148152380726046	0.04329572368487336	0.13132516471946482	0.8921204139685881	2
Chi30_zscore_L20	770	84.6953	25	0.018270040840314285	0.3186075553949244	0.02614006292535559	0.1703112495896011	0.9121516197822355	2
Chi30_zscore_L20	771	97.8494	25	0.02178751457189336	0.31865929054050235	0.16300562374452673	0.36054675195298214	0.8752610525017664	2
Chi30_zscore_L20	772	5106.9723	25	0.05078481054547254	0.29403111779434593	0.019926636312879276	0.09752705001814688	0.8469488926044565	2
Chi30_zscore_L20	773	312.4535	25	0.04220172796697884	0.3065382453080179	0.1937706936033963	0.39744432938379454	0.893067361651863	2
Chi30_zscore_L20	774	76.1674	25	0.02686098277688497	0.32991608585019194	0.25054070658428496	0.46424801026162726	0.8598767237263248	2
Chi30_zscore_L20	775	3993.6327	25	1.0130486263373872e-05	0.28855725490199574	0.3104301171182592	0.5365686766442399	0.8353171828512508	2
Chi30_zscore_L20	776	87.6697	25	0.026192093139198923	0.32737990715886583	0.36661534591643324	0.6383405090689633	0.8588273817721657	2
Chi30_zscore_L60	0	79087.8663	64	0.9507143064099162	0.7319939418114051	5.986584841970366	7.546771246394731	0.15599452033620265	0
Chi30_zscore_L60	1	174.6751	69	0.6011150117432088	0.7080725777960455	0.20584494295802447	9.904943464577968	0.8324426408004217	0
Chi30_zscore_L60	3	79087.8663	61	0.29214464853521815	0.3663618432936917	4.56069984217036	12.412459456100496	0.19967378215835974	1
Chi30_zscore_L60	23	47.3867	66	0.6335297107608947	0.5357746840747585	0.902897700544083	9.255922656436463	0.32078006497173583	0
Chi30_zscore_L60	24	22923.5065	60	0.5908929431882418	0.6775643618422824	0.16587828927856152	5.286808872271371	0.22649577519793795	1
Chi30_zscore_L60	25	79087.8663	61	0.690937738102466	0.3867353463005374	9.367299887367345	10.742509328827278	0.3410663510502585	0
Chi30_zscore_L60	29	79087.8663	69	0.6064290596595899	0.009197051616629648	1.014715428660321	7.649733119740879	0.005061583846218687	0
Chi30_zscore_L60	36	79087.8663	69	0.31692200515627766	0.1694927466860925	5.568012624583502	14.92956036619131	0.696029796674973	1
Chi30_zscore_L60	37	79087.8663	61	0.6150072266991697	0.9900538501042633	1.4008401523652403	6.584136676002608	0.8773730719279554	2
Chi30_zscore_L60	40	41.7718	69	0.3379951568515358	0.375582952639944	0.93981939840869	6.72262080837043	0.035942273796742086	1
Chi30_zscore_L60	41	208.1758	65	0.2865412521282844	0.5908332605690108	0.3050024993904943	0.6784843868826385	0.8226005606596583	1
Chi30_zscore_L60	42	79087.8663	61	0.5222432600548044	0.7699935530986108	2.1582102749684315	8.387115033158434	0.085347464993768	0
Chi30_zscore_L60	44	187.4090	68	0.2708322512620742	0.4389714207056361	0.7845638134226596	1.0380712475772347	0.9626484146779251	2
Chi30_zscore_L60	47	8488.4611	62	0.3559726786512616	0.7578461104643691	0.14393488629755868	1.304661291366721	0.04600264202175275	0
Chi30_zscore_L60	48	109.3314	69	0.7036578593800237	0.4741738290873252	0.9783416065100148	5.894500357678338	0.4734717707805657	0
Chi30_zscore_L60	49	79087.8663	64	0.39850473439737344	0.6158500980522165	6.350936508676438	6.803976606396883	0.3746126146264712	1
Chi30_zscore_L60	53	152.7478	60	0.0944429607559284	0.6830067734163568	0.7118864846022899	3.9016427875399025	0.8448753109694546	0
Chi30_zscore_L60	56	79087.8663	64	0.7764129607419968	0.34080354025301784	9.307573256035647	17.891700774465765	0.42899402737501835	2
Chi30_zscore_L60	58	27688.0164	64	0.01083765148029836	0.9053819764192637	0.9128667678613356	4.106003143765484	0.9500619670508049	2
Chi30_zscore_L60	61	79087.8663	69	0.3509150125520787	0.11706701642760586	1.4299168205283586	9.045023137703081	0.6182180633162611	0
Chi30_zscore_L60	64	79087.8663	64	0.08350071669866876	0.7771469159274368	5.58404249735805	9.826262589827813	0.906354385094736	0
Chi30_zscore_L60	65	953.0534	65	0.011353644767419069	0.46866064199412627	0.5630327568183735	1.7512119194990927	0.11752624677710488	1
Chi30_zscore_L60	67	23264.1544	70	0.012154474689816341	0.969878826707639	0.43159911950576113	9.343030256486472	0.5277011090862999	2
Chi30_zscore_L60	69	2408.2256	66	0.5843143119231002	0.901158010490989	0.4544638034145787	3.264095699336882	0.9504114840765587	2
Chi30_zscore_L60	73	336.8700	64	0.9327284833540133	0.8660638895004084	0.45218670106189407	0.7158564460344141	0.3764633668780496	2
Chi30_zscore_L60	75	182.9070	65	0.4148195023376652	0.27340707193070624	0.5637549665092711	9.210978729059804	0.8129010091300776	2
Chi30_zscore_L60	77	79087.8663	61	0.9540510272587224	0.60617463445088	2.2864280550346274	9.003434899093195	0.6181282404578958	1
Chi30_zscore_L60	78	79087.8663	61	0.6715731955927996	0.5203077009037933	7.723183917356393	12.924818928476327	0.8521815003185401	1
Chi30_zscore_L60	80	301.6670	67	0.21296416150891073	0.13637147558676976	0.14544665667881929	3.6513222447447893	0.5899176868546331	1
Chi30_zscore_L60	81	79087.8663	64	0.9041586944937484	0.34825546702330035	5.139894891598108	12.97642501900954	0.39654278232127016	1
Chi30_zscore_L60	82	79087.8663	69	0.9495206236576421	0.14707348092903794	9.265876251614944	14.187039182410327	0.25824438829895835	1
Chi30_zscore_L60	84	79087.8663	61	0.15190269351229435	0.13882717264941014	6.4087474480321465	8.227548292023595	0.3456672833238632	2
Chi30_zscore_L60	86	79087.8663	61	0.08870253375705561	0.12063587110060081	4.607787680327258	6.671124864385183	0.36426986104807546	1
Chi30_zscore_L60	91	16041.5247	62	0.26924323094938096	0.37728416310462265	0.20071197777726368	3.4215036336090465	0.21144800699654465	0
Chi30_zscore_L60	92	79087.8663	61	0.890527280739895	0.5935924535540487	6.791023191444896	14.68273557751828	0.4984421989290573	0
Chi30_zscore_L60	95	79087.8663	61	0.24595772838450813	0.16068137325955567	1.8656702405130576	4.716621927451529	0.17337359529475482	2
Chi30_zscore_L60	97	79087.8663	69	0.8170720709492799	0.25790282704493983	1.7088758739006582	8.395308073144967	0.9293759891275858	1
Chi30_zscore_L60	103	79087.8663	61	0.0664962673667775	0.741120649290059	5.744731131799119	14.16301889938184	0.1397723766262895	2
Chi30_zscore_L60	105	79087.8663	69	0.3924451074226354	0.8165994394715771	4.391349085702184	8.16079337995126	0.46267978566960644	0
Chi30_zscore_L60	110	79087.8663	61	0.8464522917345182	0.12748866233198242	3.9728729056036727	11.945826563399208	0.14991742734877378	0
Chi30_zscore_L60	112	79087.8663	61	0.9084505613336283	0.5833917947661205	4.008514167636399	8.628572204077726	0.9472833396118153	0
Chi30_zscore_L60	113	314.2871	66	0.505888678884466	0.6114542354346478	0.18110183820840509	8.90234092764992	0.9321182824836124	1
Chi30_zscore_L60	116	79087.8663	61	0.9208418826173723	0.8698963620621283	5.188380571260721	11.101134928710014	0.39900270387013026	0
Chi30_zscore_L60	119	79087.8663	61	0.49836777273947974	0.4189254495045479	9.148459010681	12.772398001847332	0.5805883502780435	1
Chi30_zscore_L60	121	11831.7222	70	0.5021950103312426	0.5953850173200438	0.6707647738842748	8.170369477876052	0.20990559309558576	2
Chi30_zscore_L60	123	79087.8663	64	0.52439026932758	0.44076274693822814	4.00763060875326	9.60403392183544	0.1552402459307125	0
Chi30_zscore_L60	124	79087.8663	69	0.9461154621336327	0.37330931627975295	2.707446731435538	9.147442163825694	0.4087341710980964	0
Chi30_zscore_L60	125	27005.7426	61	0.7159722288473975	0.6589239419101514	0.2709599250348349	2.490681544364329	0.2310747965880714	2
Chi30_zscore_L60	128	9557.5751	63	0.8963358185211198	0.013001923510736035	0.8550853085446808	2.933947860004954	0.026532203873819715	0
Chi30_zscore_L60	132	79087.8663	64	0.022469308320117398	0.2686773593849461	5.416342146608669	11.751124344870142	0.2578876854332023	0
Chi30_zscore_L60	133	79087.8663	69	0.9844021807035521	0.5256901823026858	1.716792858483035	4.439866123676724	0.018390676547466733	2
Chi30_zscore_L60	134	79087.8663	61	0.5765164755142536	0.274055220687206	5.541780025157934	12.055983908676577	0.8297418037072016	0
Chi30_zscore_L60	136	79087.8663	61	0.9144119459249598	0.4187705248920731	3.8313852824949746	9.02056233532335	0.046965966775055046	0
Chi30_zscore_L60	140	167.2640	63	0.7709122037458219	0.1065982531337718	0.7513778173580876	8.03326537939412	0.49549131620619846	2
Chi30_zscore_L60	141	79087.8663	64	0.2464020332391068	0.8191023176741997	7.994158789689792	14.94112349823406	0.2721451372299627	1
Chi30_zscore_L60	147	79087.8663	69	0.03700763471549262	0.596269878482053	2.3000883728770303	3.5057572306498184	0.07695320162920916	2
Chi30_zscore_L60	150	79087.8663	69	0.528937134027212	0.9390676985128962	7.987832357736654	17.96717346307003	0.35071181545171015	2
Chi30_zscore_L60	151	79087.8663	64	0.47987562030390885	0.6275054632183701	8.736771141863388	18.57760583385634	0.7682734138645182	1
Chi30_zscore_L60	152	79087.8663	64	0.7375823015888915	0.23877714576830233	1.1047411313139466	4.650962707721712	0.28723899165408173	0
Chi30_zscore_L60	154	634.4980	62	0.9499611839502253	0.786345014415552	0.8941100231225951	5.0699177809718785	0.8791183075621647	2
Chi30_zscore_L60	158	79087.8663	64	0.7582384757040913	0.6960206180537922	1.5389590633985506	9.697290313304729	0.22444057183666066	0
Chi30_zscore_L60	159	56.8230	65	0.5929399348417032	0.5800862078378112	0.9148683739775487	9.689477000281354	0.26560004258870606	0
Chi30_zscore_L60	160	79087.8663	69	0.9556514982297534	0.8621276172654506	8.09516074724878	14.647580553638997	0.5508573706091393	0
Chi30_zscore_L60	161	79087.8663	64	0.372688517012314	0.2597537837603262	7.234201136885849	12.192958487673557	0.08104621590764793	0
Chi30_zscore_L60	164	79087.8663	69	0.8672942009598024	0.7083629767150348	8.37013328363672	15.344847900329555	0.6801407717603004	1
Chi30_zscore_L60	173	79087.8663	64	0.16362382119166918	0.7948095487499294	6.936822257814886	9.14451838570249	0.0823810456158427	2
Chi30_zscore_L60	178	79087.8663	61	0.032526179491251916	0.9208478478156868	6.166503145207381	14.131876054969142	0.4815223515125501	0
Chi30_zscore_L60	179	79087.8663	61	0.6855652872289714	0.4303058948994627	2.005247267003367	6.921192734417737	0.06420893707513409	1
Chi30_zscore_L60	188	769.0671	65	0.7315895217553319	0.08162998203058958	0.603520839905638	3.0745531800071024	0.15954468011318834	2
Chi30_zscore_L60	195	79087.8663	61	0.7158249646820886	0.909032520665641	1.7968310887024197	4.172264337941196	0.9713950940416396	0
Chi30_zscore_L60	196	79087.8663	69	0.4922778564480348	0.24723107440317704	8.707499012725114	13.16055156275177	0.5148173539296902	1
Chi30_zscore_L60	200	79087.8663	61	0.16761921628831766	0.03667142693354297	7.364020150656405	14.002065426874456	0.4746308757498139	2
Chi30_zscore_L60	213	79087.8663	64	0.22726962726315147	0.07319592376844364	6.034485933813779	12.716613919363942	0.6194903460096145	1
Chi30_zscore_L60	214	79087.8663	64	0.8633336495718252	0.519081785136218	4.79181877629731	5.048239434361667	0.34124782762615635	1
Chi30_zscore_L60	215	79087.8663	64	0.5801723692273323	0.5336025467268785	6.079050927934446	13.727883543355729	0.8129857387160935	2
Chi30_zscore_L60	216	21642.5062	70	0.01823258267636163	0.1957779856835461	0.0756287497814212	6.550375891327451	0.8980305489499869	0
Chi30_zscore_L60	225	79087.8663	61	0.023638586046336396	0.641971500443266	6.070940360887808	11.537914488028509	0.23194709611597542	1
Chi30_zscore_L60	229	26023.4712	63	0.06942384274609337	0.5190597909082704	0.676125635922149	8.679690714145766	0.23371208191043302	1
Chi30_zscore_L60	230	79087.8663	69	0.6508773690471942	0.5329577865513353	3.243337531153756	6.573356661735735	0.6694869551981901	2
Chi30_zscore_L60	232	79087.8663	61	0.6900048908206657	0.20093368865905648	5.3582768447308124	6.325041341198009	0.45037093625818514	2
Chi30_zscore_L60	237	79087.8663	64	0.6005943333606173	0.5156794276964978	9.193919732144174	14.163554561202476	0.9921580148233127	2
Chi30_zscore_L60	239	580.1648	68	0.7900304363070614	0.3046791390980408	0.8091928305125218	4.838994618164136	0.17352451498650867	2
Chi30_zscore_L60	242	79087.8663	64	0.06817230938549357	0.025811906949486985	1.3516628915482276	10.982814007439966	0.549529535895017	2
Chi30_zscore_L60	243	79087.8663	64	0.3118161330852596	0.5061418628402441	4.3951168863291015	5.45176372894654	0.6408263146902062	0
Chi30_zscore_L60	244	15736.6175	66	0.6502010923981534	0.1520248531286481	0.6134962711066816	8.42111213179108	0.4598004237693202	0
Chi30_zscore_L60	246	229.5440	63	0.10104581101064669	0.6921613416941319	0.6229179813006269	5.717139262798524	0.9966968538529768	2
Chi30_zscore_L60	248	79087.8663	64	0.19462251182076507	0.3677593508772896	4.1412975252892705	12.416676480958014	0.733614380561402	2
Chi30_zscore_L60	249	2789.5088	60	0.4161539981797615	0.4813441516353236	0.19192276823056686	2.790054855680909	0.760289823122135	0
Chi30_zscore_L60	252	79087.8663	61	0.32467592689006	0.7373570773877997	4.7601812936876655	8.519064145145359	0.3944762785700353	1
Chi30_zscore_L60	255	24524.7784	69	0.6366696821672073	0.6139335847600618	0.6665204056068996	5.85060062505894	0.15016900081704165	2
Chi30_zscore_L60	256	4442.5257	65	0.6802277792083533	0.041672900602384266	0.8479201604580322	8.011154041084856	0.07208433599867337	0
Chi30_zscore_L60	258	9454.3534	67	0.18519556786746794	0.17410933533408435	0.9839564971339732	7.586983694147355	0.7643726622217359	0
Chi30_zscore_L60	263	79087.8663	64	0.4394049896944522	0.6129395824945255	9.430758377447075	11.837685495772124	0.12150137630091806	0
Chi30_zscore_L60	264	79087.8663	69	0.645810812655206	0.28590678923916013	8.159469389686173	16.773169353320533	0.846514338690278	2
Chi30_zscore_L60	266	79087.8663	61	0.5450269188969383	0.9846697395245082	9.373880664971189	9.805618022941307	0.16481481572943713	0
Chi30_zscore_L60	269	14680.9925	68	0.160071634954573	0.4615574744197899	0.09331619827093296	2.5601048434871627	0.7264617151130048	2
Chi30_zscore_L60	270	79087.8663	61	0.40149431586128825	0.8000709686991595	2.0403563462889887	7.5912058393118516	0.7330712960296748	1
Chi30_zscore_L60	273	79087.8663	69	0.9963343376272473	0.36830953050684834	4.486106309545425	11.706815691572796	0.8861957804650745	1
Chi30_zscore_L60	274	23710.8901	64	0.41262184084862374	0.6956181464968069	0.032182636042786816	6.228076010641194	0.3554930104413574	2
Chi30_zscore_L60	275	79087.8663	61	0.5882022669483905	0.48097288988612374	6.423255259052274	7.071791203881958	0.5799837874281313	1
Chi30_zscore_L60	278	79087.8663	64	0.14745252670628395	0.32819275360931155	4.340193661738753	5.226197958534925	0.22061195271121126	1
Chi30_zscore_L60	280	79087.8663	61	0.40990488969628824	0.8398022856356172	3.83832951933044	9.557052231602306	0.5877693608621982	0
Chi30_zscore_L60	281	1377.6990	63	0.33451128874193214	0.026196708532064794	0.24191763891355245	8.558888075671288	0.2730708099728124	1
Chi30_zscore_L60	284	79087.8663	64	0.7295082286523967	0.7655128989911097	1.5890816766935356	7.691333171469948	0.13535408227768553	2
Chi30_zscore_L60	285	6029.2365	67	0.956614621083458	0.06895801635642118	0.5705472115125432	3.392417958444544	0.26170568373590597	0
Chi30_zscore_L60	286	79087.8663	69	0.2495461998495061	0.271949726128631	7.593982624179637	12.091381048685037	0.7767105569551812	0
